COMM,Source,Destination,TotValue
wht,civ,lva,4.89E-05
gro,civ,lva,0.000113039
osd,civ,lva,6.01E-05
pdr,gha,lva,0.000228475
wht,gha,lva,6.83E-06
gro,gha,lva,0.000990629
osd,gha,lva,0.000824425
pdr,gin,lva,3.03E-05
wht,gin,lva,7.49E-08
gro,gin,lva,1.67E-05
osd,gin,lva,1.53E-05
pdr,mli,lva,4.62E-06
wht,mli,lva,1.36E-06
gro,mli,lva,0.000126246
osd,mli,lva,6.78E-06
pdr,ner,lva,5.04E-05
wht,ner,lva,2.55E-06
gro,ner,lva,0.001814359
osd,ner,lva,0.000162996
pdr,nga,lva,1.28E-09
wht,nga,lva,3.30E-11
gro,nga,lva,2.38E-09
osd,nga,lva,9.44E-10
pdr,sen,lva,3.28E-08
wht,sen,lva,4.86E-08
gro,sen,lva,6.68E-06
osd,sen,lva,2.09E-06
pdr,tgo,lva,1.26E-10
wht,tgo,lva,1.21E-10
gro,tgo,lva,6.94E-08
osd,tgo,lva,5.29E-11
pdr,xwf,lva,1.32E-05
wht,xwf,lva,1.06E-06
gro,xwf,lva,0.000219937
osd,xwf,lva,2.07E-05
pdr,caf,lva,8.39E-06
wht,caf,lva,1.59E-05
gro,caf,lva,1.50E-05
osd,caf,lva,7.15E-05
pdr,tcd,lva,5.83E-05
wht,tcd,lva,3.11E-05
gro,tcd,lva,0.000252632
osd,tcd,lva,0.000220624
pdr,cog,lva,8.21E-13
wht,cog,lva,3.38E-11
gro,cog,lva,6.41E-10
osd,cog,lva,2.42E-09
pdr,cod,lva,1.93E-08
wht,cod,lva,2.66E-09
gro,cod,lva,2.83E-07
osd,cod,lva,2.20E-07
pdr,gnq,lva,5.11E-06
wht,gnq,lva,1.25E-06
gro,gnq,lva,4.53E-06
osd,gnq,lva,2.83E-07
pdr,gab,lva,3.31E-13
wht,gab,lva,4.85E-12
gro,gab,lva,1.81E-10
osd,gab,lva,8.04E-11
pdr,xac,lva,3.06E-07
wht,xac,lva,1.26E-05
gro,xac,lva,0.000238967
osd,xac,lva,0.000900423
pdr,com,lva,5.25E-07
wht,com,lva,1.66E-08
gro,com,lva,3.64E-07
osd,com,lva,5.04E-08
pdr,eth,lva,1.79E-07
wht,eth,lva,4.88E-05
gro,eth,lva,0.000177314
osd,eth,lva,6.42E-07
pdr,ken,lva,2.69E-07
wht,ken,lva,2.72E-06
gro,ken,lva,9.54E-05
osd,ken,lva,6.28E-05
pdr,mdg,lva,2.76E-12
wht,mdg,lva,1.09E-09
gro,mdg,lva,4.07E-09
osd,mdg,lva,1.91E-08
pdr,mwi,lva,9.46E-07
wht,mwi,lva,5.13E-09
gro,mwi,lva,1.90E-06
osd,mwi,lva,4.33E-06
pdr,mus,lva,1.53E-08
wht,mus,lva,1.09E-06
gro,mus,lva,5.73E-07
osd,mus,lva,2.10E-07
pdr,moz,lva,1.87E-14
wht,moz,lva,1.65E-15
gro,moz,lva,2.11E-13
osd,moz,lva,3.71E-14
pdr,rwa,lva,0.000112368
wht,rwa,lva,7.34E-06
gro,rwa,lva,0.00029907
osd,rwa,lva,0.000174216
pdr,sdn,lva,8.85E-07
wht,sdn,lva,0.000171004
gro,sdn,lva,0.002313203
osd,sdn,lva,0.001504478
pdr,tza,lva,6.18E-10
wht,tza,lva,8.79E-11
gro,tza,lva,2.26E-09
osd,tza,lva,2.44E-09
pdr,uga,lva,4.73E-06
wht,uga,lva,6.74E-07
gro,uga,lva,1.70E-05
osd,uga,lva,3.50E-05
pdr,zmb,lva,1.13E-08
wht,zmb,lva,3.77E-07
gro,zmb,lva,2.71E-05
osd,zmb,lva,1.09E-05
pdr,zwe,lva,1.59E-08
wht,zwe,lva,5.01E-06
gro,zwe,lva,9.91E-05
osd,zwe,lva,2.48E-05
pdr,xec,lva,5.42E-05
wht,xec,lva,1.39E-05
gro,xec,lva,0.000715567
osd,xec,lva,0.000186405
pdr,bwa,lva,1.00E-10
wht,bwa,lva,6.24E-09
gro,bwa,lva,1.10E-07
osd,bwa,lva,8.92E-10
pdr,swz,lva,1.92E-09
wht,swz,lva,8.66E-09
gro,swz,lva,5.74E-07
osd,swz,lva,2.23E-10
pdr,nam,lva,1.57E-10
wht,nam,lva,1.26E-08
gro,nam,lva,2.66E-07
osd,nam,lva,3.18E-10
pdr,zaf,lva,7.66E-08
wht,zaf,lva,1.64E-05
gro,zaf,lva,8.84E-06
osd,zaf,lva,9.73E-05
pdr,xsc,lva,1.05E-14
wht,xsc,lva,4.75E-14
gro,xsc,lva,3.14E-12
osd,xsc,lva,1.22E-15
pdr,xtw,lva,3.28E-11
wht,xtw,lva,2.86E-09
gro,xtw,lva,6.76E-09
osd,xtw,lva,2.14E-10
pdr,aus,ltu,5.60E-08
wht,aus,ltu,1.71E-06
gro,aus,ltu,2.52E-06
osd,aus,ltu,9.39E-08
pdr,nzl,ltu,1.75E-08
wht,nzl,ltu,1.19E-06
gro,nzl,ltu,3.64E-06
osd,nzl,ltu,5.19E-08
pdr,xoc,ltu,5.95E-09
wht,xoc,ltu,4.03E-07
gro,xoc,ltu,1.23E-06
osd,xoc,ltu,1.76E-08
pdr,chn,ltu,0.000644326
wht,chn,ltu,0.000183273
gro,chn,ltu,0.000308787
osd,chn,ltu,0.463768214
pdr,hkg,ltu,8.27E-08
wht,hkg,ltu,2.13E-06
gro,hkg,ltu,1.10E-06
osd,hkg,ltu,4.41E-08
pdr,jpn,ltu,1.31E-07
wht,jpn,ltu,1.07E-06
gro,jpn,ltu,7.19E-07
osd,jpn,ltu,1.80E-07
pdr,kor,ltu,2.39E-07
wht,kor,ltu,2.23E-06
gro,kor,ltu,1.46E-06
osd,kor,ltu,3.21E-06
pdr,mng,ltu,2.45E-10
wht,mng,ltu,3.51E-08
gro,mng,ltu,1.60E-08
osd,mng,ltu,1.51E-10
pdr,twn,ltu,1.44E-07
wht,twn,ltu,7.21E-06
gro,twn,ltu,2.90E-05
osd,twn,ltu,1.46E-05
pdr,xea,ltu,7.21E-08
wht,xea,ltu,2.40E-06
gro,xea,ltu,1.20E-06
osd,xea,ltu,3.87E-08
pdr,brn,ltu,1.62E-09
wht,brn,ltu,8.58E-09
gro,brn,ltu,4.10E-09
osd,brn,ltu,1.59E-09
pdr,khm,ltu,0.000156324
wht,khm,ltu,1.58E-06
gro,khm,ltu,2.96E-05
osd,khm,ltu,0.000108081
pdr,idn,ltu,7.27E-06
wht,idn,ltu,9.02E-06
gro,idn,ltu,0.000575821
osd,idn,ltu,0.000171649
pdr,lao,ltu,1.39E-10
wht,lao,ltu,2.05E-13
gro,lao,ltu,3.33E-11
osd,lao,ltu,9.85E-13
pdr,mys,ltu,1.41E-07
wht,mys,ltu,1.44E-06
gro,mys,ltu,9.09E-07
osd,mys,ltu,3.38E-07
pdr,phl,ltu,2.07E-07
wht,phl,ltu,1.69E-08
gro,phl,ltu,1.39E-07
osd,phl,ltu,2.09E-07
pdr,sgp,ltu,2.20E-08
wht,sgp,ltu,1.17E-06
gro,sgp,ltu,5.92E-07
osd,sgp,ltu,8.40E-08
pdr,tha,ltu,1.19E-07
wht,tha,ltu,8.54E-07
gro,tha,ltu,1.57E-06
osd,tha,ltu,0.006005355
pdr,vnm,ltu,2.45E-05
wht,vnm,ltu,1.28E-06
gro,vnm,ltu,7.80E-06
osd,vnm,ltu,1.83E-05
pdr,xse,ltu,0.000122692
wht,xse,ltu,1.24E-06
gro,xse,ltu,2.32E-05
osd,xse,ltu,8.48E-05
pdr,afg,ltu,1.68E-07
wht,afg,ltu,0.000219624
gro,afg,ltu,7.65E-05
osd,afg,ltu,2.98E-07
pdr,bgd,ltu,5.10E-15
wht,bgd,ltu,4.24E-13
gro,bgd,ltu,1.02E-12
osd,bgd,ltu,2.35E-12
pdr,ind,ltu,0.000542933
wht,ind,ltu,0.000377223
gro,ind,ltu,0.000198127
osd,ind,ltu,1.314943314
pdr,npl,ltu,6.40E-08
wht,npl,ltu,5.86E-08
gro,npl,ltu,8.42E-08
osd,npl,ltu,2.47E-08
pdr,pak,ltu,1.93E-09
wht,pak,ltu,3.10E-08
gro,pak,ltu,1.42E-08
osd,pak,ltu,0.086462013
pdr,lka,ltu,1.64E-11
wht,lka,ltu,1.90E-12
gro,lka,ltu,7.48E-12
osd,lka,ltu,2.98E-10
pdr,xsa,ltu,3.43E-07
wht,xsa,ltu,1.97E-06
gro,xsa,ltu,6.20E-07
osd,xsa,ltu,1.51E-06
pdr,can,ltu,6.81E-08
wht,can,ltu,1.39E-05
gro,can,ltu,4.55E-06
osd,can,ltu,0.042692192
pdr,usa,ltu,1.44E-06
wht,usa,ltu,9.09E-05
gro,usa,ltu,1.113084555
osd,usa,ltu,0.138286263
pdr,mex,ltu,3.66E-09
wht,mex,ltu,4.66E-07
gro,mex,ltu,3.19E-06
osd,mex,ltu,2.80E-08
pdr,xna,ltu,6.37E-09
wht,xna,ltu,5.72E-07
gro,xna,ltu,3.97E-07
osd,xna,ltu,1.12E-07
pdr,arg,ltu,4.30E-08
wht,arg,ltu,1.81E-06
gro,arg,ltu,0.083848692
osd,arg,ltu,1.064281106
pdr,bol,ltu,1.37E-08
wht,bol,ltu,1.67E-06
gro,bol,ltu,5.86E-06
osd,bol,ltu,0.119371049
pdr,bra,ltu,5.37E-07
wht,bra,ltu,9.62E-07
gro,bra,ltu,1.33E-05
osd,bra,ltu,0.497107238
pdr,chl,ltu,3.45E-09
wht,chl,ltu,2.92E-07
gro,chl,ltu,4.24E-07
osd,chl,ltu,3.47E-09
pdr,col,ltu,1.76E-12
wht,col,ltu,1.25E-12
gro,col,ltu,1.13E-11
osd,col,ltu,6.80E-13
pdr,ecu,ltu,1.75E-08
wht,ecu,ltu,3.29E-07
gro,ecu,ltu,7.47E-06
osd,ecu,ltu,1.16E-07
pdr,pry,ltu,3.00E-16
wht,pry,ltu,8.15E-14
gro,pry,ltu,2.75E-13
osd,pry,ltu,5.33E-15
pdr,per,ltu,2.52E-13
wht,per,ltu,1.18E-11
gro,per,ltu,0.206000999
osd,per,ltu,0.064690001
pdr,ury,ltu,1.03E-08
wht,ury,ltu,1.12E-06
gro,ury,ltu,4.85E-07
osd,ury,ltu,1.21E-07
pdr,ven,ltu,3.59E-10
wht,ven,ltu,1.17E-07
gro,ven,ltu,2.19E-07
osd,ven,ltu,1.25E-08
pdr,xsm,ltu,6.43E-09
wht,xsm,ltu,3.75E-07
gro,xsm,ltu,1.67E-06
osd,xsm,ltu,5.70E-08
pdr,cri,ltu,6.42E-08
wht,cri,ltu,1.28E-06
gro,cri,ltu,7.25E-07
osd,cri,ltu,3.66E-07
pdr,gtm,ltu,7.42E-09
wht,gtm,ltu,4.89E-07
gro,gtm,ltu,3.10E-05
osd,gtm,ltu,7.51E-06
pdr,hnd,ltu,6.38E-08
wht,hnd,ltu,6.95E-08
gro,hnd,ltu,5.89E-06
osd,hnd,ltu,8.79E-09
pdr,nic,ltu,1.66E-08
wht,nic,ltu,1.68E-08
gro,nic,ltu,1.38E-06
osd,nic,ltu,9.65E-09
pdr,pan,ltu,1.36E-08
wht,pan,ltu,2.56E-07
gro,pan,ltu,9.65E-07
osd,pan,ltu,2.88E-08
pdr,slv,ltu,2.27E-10
wht,slv,ltu,1.41E-08
gro,slv,ltu,9.98E-07
osd,slv,ltu,1.75E-08
pdr,xca,ltu,4.04E-09
wht,xca,ltu,2.66E-07
gro,xca,ltu,1.69E-05
osd,xca,ltu,4.09E-06
pdr,dom,ltu,2.71E-10
wht,dom,ltu,1.03E-08
gro,dom,ltu,1.24E-08
osd,dom,ltu,4.39E-08
pdr,hti,ltu,5.12E-15
wht,hti,ltu,6.42E-14
gro,hti,ltu,4.31E-12
osd,hti,ltu,1.11E-14
pdr,jam,ltu,5.65E-14
wht,jam,ltu,3.04E-12
gro,jam,ltu,6.87E-11
osd,jam,ltu,8.22E-12
pdr,pri,ltu,2.89E-08
wht,pri,ltu,2.93E-06
gro,pri,ltu,0.006317081
osd,pri,ltu,0.000734435
pdr,tto,ltu,1.23E-11
wht,tto,ltu,1.66E-09
gro,tto,ltu,1.46E-09
osd,tto,ltu,1.05E-09
pdr,xcb,ltu,7.11E-08
wht,xcb,ltu,3.16E-06
gro,xcb,ltu,3.38E-06
osd,xcb,ltu,1.05E-05
pdr,aut,ltu,2.07E-07
wht,aut,ltu,0.073596731
gro,aut,ltu,0.75482285
osd,aut,ltu,0.898864686
pdr,bel,ltu,2.44E-07
wht,bel,ltu,2.87E-05
gro,bel,ltu,0.024955006
osd,bel,ltu,0.190155596
pdr,bgr,ltu,1.18E-06
wht,bgr,ltu,0.000237418
gro,bgr,ltu,0.000281159
osd,bgr,ltu,2.444909811
pdr,hrv,ltu,4.57E-09
wht,hrv,ltu,2.03E-06
gro,hrv,ltu,2.48E-06
osd,hrv,ltu,1.43E-06
pdr,cyp,ltu,7.39E-08
wht,cyp,ltu,7.31E-06
gro,cyp,ltu,8.09E-05
osd,cyp,ltu,3.24E-06
pdr,cze,ltu,0.001637367
wht,cze,ltu,0.033680823
gro,cze,ltu,0.15224126
osd,cze,ltu,0.418870687
pdr,dnk,ltu,8.67E-07
wht,dnk,ltu,0.008270225
gro,dnk,ltu,3.120947599
osd,dnk,ltu,0.031820212
pdr,est,ltu,4.80E-07
wht,est,ltu,0.995602906
gro,est,ltu,1.084403873
osd,est,ltu,1.01983726
pdr,fin,ltu,5.09E-07
wht,fin,ltu,1.688512445
gro,fin,ltu,3.516885519
osd,fin,ltu,0.060558565
pdr,fra,ltu,3.48E-07
wht,fra,ltu,0.173226833
gro,fra,ltu,1.302286744
osd,fra,ltu,1.762853622
pdr,deu,ltu,1.29E-06
wht,deu,ltu,0.167622074
gro,deu,ltu,0.504291236
osd,deu,ltu,10.72584438
pdr,grc,ltu,2.20E-07
wht,grc,ltu,8.21E-05
gro,grc,ltu,1.75E-05
osd,grc,ltu,0.000118275
pdr,hun,ltu,5.53E-09
wht,hun,ltu,3.51E-06
gro,hun,ltu,0.354434729
osd,hun,ltu,1.01100862
pdr,irl,ltu,1.74E-07
wht,irl,ltu,4.99E-05
gro,irl,ltu,1.93E-05
osd,irl,ltu,0.082287185
pdr,ita,ltu,3.18E-06
wht,ita,ltu,0.078676865
gro,ita,ltu,0.15223527
osd,ita,ltu,0.005230016
pdr,lva,ltu,2.71E-06
wht,lva,ltu,19.58574486
gro,lva,ltu,7.38066721
osd,lva,ltu,6.546610355
pdr,ltu,ltu,0.805280793
wht,ltu,ltu,98.05713926
gro,ltu,ltu,81.21258618
osd,ltu,ltu,133.4844293
pdr,lux,ltu,3.46E-08
wht,lux,ltu,0.011151352
gro,lux,ltu,1.46E-06
osd,lux,ltu,8.96E-08
pdr,mlt,ltu,8.58E-08
wht,mlt,ltu,4.04E-05
gro,mlt,ltu,6.30E-06
osd,mlt,ltu,2.35E-07
pdr,nld,ltu,1.37E-06
wht,nld,ltu,0.000871185
gro,nld,ltu,0.074232616
osd,nld,ltu,0.497834325
pdr,pol,ltu,9.80E-06
wht,pol,ltu,0.417742401
gro,pol,ltu,4.206691742
osd,pol,ltu,4.102630615
pdr,prt,ltu,3.72E-07
wht,prt,ltu,5.44E-06
gro,prt,ltu,8.65E-06
osd,prt,ltu,1.94E-05
pdr,rou,ltu,7.77E-07
wht,rou,ltu,0.000157033
gro,rou,ltu,0.000412252
osd,rou,ltu,7.77E-06
pdr,svk,ltu,1.07E-07
wht,svk,ltu,0.074498013
gro,svk,ltu,0.386780769
osd,svk,ltu,0.530510724
pdr,svn,ltu,8.10E-09
wht,svn,ltu,1.71E-06
gro,svn,ltu,2.01E-07
osd,svn,ltu,5.87E-08
pdr,esp,ltu,7.32E-07
wht,esp,ltu,6.34E-05
gro,esp,ltu,0.021897286
osd,esp,ltu,0.00066438
pdr,swe,ltu,4.18E-06
wht,swe,ltu,0.032501858
gro,swe,ltu,1.17356205
osd,swe,ltu,0.000140424
pdr,gbr,ltu,2.46E-06
wht,gbr,ltu,0.001246234
gro,gbr,ltu,0.051061988
osd,gbr,ltu,0.078558281
pdr,che,ltu,1.54E-07
wht,che,ltu,1.36E-05
gro,che,ltu,0.008077422
osd,che,ltu,1.10E-05
pdr,nor,ltu,2.04E-06
wht,nor,ltu,0.000224741
gro,nor,ltu,0.00084891
osd,nor,ltu,2.54E-05
pdr,xef,ltu,2.14E-08
wht,xef,ltu,4.30E-06
gro,xef,ltu,1.80E-06
osd,xef,ltu,4.09E-07
pdr,alb,ltu,7.33E-09
wht,alb,ltu,1.36E-05
gro,alb,ltu,4.78E-06
osd,alb,ltu,3.05E-05
pdr,srb,ltu,3.80E-09
wht,srb,ltu,3.30E-06
gro,srb,ltu,3.10E-06
osd,srb,ltu,6.16E-08
pdr,blr,ltu,2.17E-05
wht,blr,ltu,0.000427889
gro,blr,ltu,0.000312913
osd,blr,ltu,0.000159967
pdr,rus,ltu,1.76E-05
wht,rus,ltu,0.011110476
gro,rus,ltu,8.222951889
osd,rus,ltu,0.123305053
pdr,ukr,ltu,1.94E-07
wht,ukr,ltu,0.12648502
gro,ukr,ltu,10.50559712
osd,ukr,ltu,5.463145733
pdr,xee,ltu,1.22E-07
wht,xee,ltu,4.52E-05
gro,xee,ltu,2.23E-05
osd,xee,ltu,2.787301302
pdr,xer,ltu,2.07E-07
wht,xer,ltu,0.000126646
gro,xer,ltu,0.000116709
osd,xer,ltu,7.12E-06
pdr,kaz,ltu,5.02E-07
wht,kaz,ltu,0.00023572
gro,kaz,ltu,9.65E-05
osd,kaz,ltu,0.173606202
pdr,kgz,ltu,2.42E-06
wht,kgz,ltu,8.48E-05
gro,kgz,ltu,0.000651884
osd,kgz,ltu,6.40E-07
pdr,tjk,ltu,3.57E-09
wht,tjk,ltu,9.98E-07
gro,tjk,ltu,4.57E-07
osd,tjk,ltu,5.89E-07
pdr,uzb,ltu,9.06E-07
wht,uzb,ltu,4.20E-05
gro,uzb,ltu,8.34E-05
osd,uzb,ltu,0.000193318
pdr,xsu,ltu,1.72E-07
wht,xsu,ltu,8.09E-05
gro,xsu,ltu,3.31E-05
osd,xsu,ltu,4.13E-07
pdr,arm,ltu,6.97E-08
wht,arm,ltu,9.51E-06
gro,arm,ltu,5.47E-05
osd,arm,ltu,3.32E-06
pdr,aze,ltu,8.18E-06
wht,aze,ltu,0.000377834
gro,aze,ltu,0.000201601
osd,aze,ltu,1.45E-05
pdr,geo,ltu,1.80E-07
wht,geo,ltu,7.35E-05
gro,geo,ltu,0.000574813
osd,geo,ltu,3.49E-07
pdr,bhr,ltu,1.07E-05
wht,bhr,ltu,7.28E-06
gro,bhr,ltu,2.64E-05
osd,bhr,ltu,1.61E-07
pdr,irn,ltu,0.000318257
wht,irn,ltu,0.002361664
gro,irn,ltu,0.000703505
osd,irn,ltu,8.55E-05
pdr,irq,ltu,9.24E-16
wht,irq,ltu,6.41E-17
gro,irq,ltu,2.33E-16
osd,irq,ltu,6.87E-18
pdr,isr,ltu,1.05E-07
wht,isr,ltu,6.18E-06
gro,isr,ltu,9.07E-06
osd,isr,ltu,1.16E-06
pdr,jor,ltu,4.08E-09
wht,jor,ltu,4.56E-07
gro,jor,ltu,4.28E-06
osd,jor,ltu,5.29E-07
pdr,kwt,ltu,4.54E-15
wht,kwt,ltu,2.42E-13
gro,kwt,ltu,1.73E-13
osd,kwt,ltu,6.28E-15
pdr,lbn,ltu,1.62E-09
wht,lbn,ltu,2.28E-07
gro,lbn,ltu,6.89E-08
osd,lbn,ltu,2.35E-07
pdr,omn,ltu,5.73E-08
wht,omn,ltu,5.00E-07
gro,omn,ltu,3.39E-06
osd,omn,ltu,6.94E-09
pdr,pse,ltu,4.61E-10
wht,pse,ltu,2.03E-07
gro,pse,ltu,4.41E-08
osd,pse,ltu,1.24E-06
pdr,qat,ltu,7.32E-06
wht,qat,ltu,4.69E-06
gro,qat,ltu,1.00E-05
osd,qat,ltu,9.12E-08
pdr,sau,ltu,1.06E-08
wht,sau,ltu,1.63E-05
gro,sau,ltu,6.86E-06
osd,sau,ltu,4.32E-08
pdr,tur,ltu,1.23E-06
wht,tur,ltu,0.0004578
gro,tur,ltu,0.012205349
osd,tur,ltu,0.039724492
pdr,are,ltu,9.81E-08
wht,are,ltu,7.75E-06
gro,are,ltu,3.90E-06
osd,are,ltu,1.21E-07
pdr,xws,ltu,1.69E-18
wht,xws,ltu,5.14E-15
gro,xws,ltu,3.77E-16
osd,xws,ltu,9.25E-16
pdr,dza,ltu,4.65E-12
wht,dza,ltu,1.01E-08
gro,dza,ltu,4.37E-09
osd,dza,ltu,5.78E-11
pdr,egy,ltu,0.000102412
wht,egy,ltu,0.000616853
gro,egy,ltu,0.000154935
osd,egy,ltu,0.000102238
pdr,mar,ltu,1.93E-07
wht,mar,ltu,3.57E-05
gro,mar,ltu,1.26E-05
osd,mar,ltu,8.63E-06
pdr,tun,ltu,5.74E-10
wht,tun,ltu,6.29E-08
gro,tun,ltu,2.20E-07
osd,tun,ltu,2.43E-09
pdr,xnf,ltu,2.49E-09
wht,xnf,ltu,1.12E-06
gro,xnf,ltu,4.83E-07
osd,xnf,ltu,8.33E-09
pdr,ben,ltu,8.17E-10
wht,ben,ltu,1.37E-09
gro,ben,ltu,4.33E-07
osd,ben,ltu,5.94E-08
pdr,bfa,ltu,1.15E-07
wht,bfa,ltu,1.53E-09
gro,bfa,ltu,1.13E-06
osd,bfa,ltu,2.53E-09
pdr,cmr,ltu,9.92E-08
wht,cmr,ltu,5.08E-08
gro,cmr,ltu,2.07E-05
osd,cmr,ltu,6.15E-07
pdr,civ,ltu,0.00027788
wht,civ,ltu,3.48E-05
gro,civ,ltu,8.04E-05
osd,civ,ltu,0.042238772
pdr,gha,ltu,4.61E-05
wht,gha,ltu,1.38E-06
gro,gha,ltu,0.000199693
osd,gha,ltu,0.000166189
pdr,gin,ltu,1.03E-05
wht,gin,ltu,2.54E-08
gro,gin,ltu,5.67E-06
osd,gin,ltu,5.20E-06
pdr,mli,ltu,3.87E-06
wht,mli,ltu,1.14E-06
gro,mli,ltu,0.000105599
osd,mli,ltu,5.67E-06
pdr,ner,ltu,0.000115278
wht,ner,ltu,5.83E-06
gro,ner,ltu,0.004148163
osd,ner,ltu,0.000372658
pdr,nga,ltu,3.86E-10
wht,nga,ltu,9.93E-12
gro,nga,ltu,7.17E-10
osd,nga,ltu,2.85E-10
pdr,sen,ltu,2.00E-08
wht,sen,ltu,2.96E-08
gro,sen,ltu,4.07E-06
osd,sen,ltu,1.27E-06
pdr,tgo,ltu,3.64E-10
wht,tgo,ltu,3.50E-10
gro,tgo,ltu,2.00E-07
osd,tgo,ltu,1.53E-10
pdr,xwf,ltu,4.90E-05
wht,xwf,ltu,3.93E-06
gro,xwf,ltu,0.000819167
osd,xwf,ltu,7.72E-05
pdr,caf,ltu,1.31E-05
wht,caf,ltu,2.49E-05
gro,caf,ltu,2.35E-05
osd,caf,ltu,0.000112024
pdr,tcd,ltu,9.14E-05
wht,tcd,ltu,4.87E-05
gro,tcd,ltu,0.000395796
osd,tcd,ltu,0.00034565
pdr,cog,ltu,7.42E-11
wht,cog,ltu,3.05E-09
gro,cog,ltu,5.79E-08
osd,cog,ltu,2.18E-07
pdr,cod,ltu,2.47E-08
wht,cod,ltu,3.40E-09
gro,cod,ltu,3.61E-07
osd,cod,ltu,2.81E-07
pdr,gnq,ltu,8.00E-06
wht,gnq,ltu,1.96E-06
gro,gnq,ltu,7.10E-06
osd,gnq,ltu,4.43E-07
pdr,gab,ltu,2.75E-13
wht,gab,ltu,4.03E-12
gro,gab,ltu,1.50E-10
osd,gab,ltu,6.68E-11
pdr,xac,ltu,2.69E-07
wht,xac,ltu,1.11E-05
gro,xac,ltu,0.000209764
osd,xac,ltu,0.000790385
pdr,com,ltu,8.22E-07
wht,com,ltu,2.59E-08
gro,com,ltu,5.71E-07
osd,com,ltu,7.90E-08
pdr,eth,ltu,2.23E-07
wht,eth,ltu,6.11E-05
gro,eth,ltu,0.000221995
osd,eth,ltu,8.03E-07
pdr,ken,ltu,3.35E-08
wht,ken,ltu,3.39E-07
gro,ken,ltu,1.19E-05
osd,ken,ltu,7.83E-06
pdr,mdg,ltu,7.12E-13
wht,mdg,ltu,2.82E-10
gro,mdg,ltu,1.05E-09
osd,mdg,ltu,4.93E-09
pdr,mwi,ltu,9.48E-05
wht,mwi,ltu,5.14E-07
gro,mwi,ltu,0.000190791
osd,mwi,ltu,0.000434243
pdr,mus,ltu,1.06E-08
wht,mus,ltu,7.56E-07
gro,mus,ltu,3.98E-07
osd,mus,ltu,1.46E-07
pdr,moz,ltu,1.25E-14
wht,moz,ltu,1.10E-15
gro,moz,ltu,1.41E-13
osd,moz,ltu,2.48E-14
pdr,rwa,ltu,9.24E-05
wht,rwa,ltu,6.03E-06
gro,rwa,ltu,0.000245966
osd,rwa,ltu,0.000143282
pdr,sdn,ltu,7.97E-08
wht,sdn,ltu,1.54E-05
gro,sdn,ltu,0.000208441
osd,sdn,ltu,0.000135567
pdr,tza,ltu,2.45E-10
wht,tza,ltu,3.48E-11
gro,tza,ltu,8.96E-10
osd,tza,ltu,9.66E-10
pdr,uga,ltu,1.14E-06
wht,uga,ltu,1.62E-07
gro,uga,ltu,4.08E-06
osd,uga,ltu,8.39E-06
pdr,zmb,ltu,1.02E-07
wht,zmb,ltu,3.40E-06
gro,zmb,ltu,0.000243954
osd,zmb,ltu,9.87E-05
pdr,zwe,ltu,2.50E-08
wht,zwe,ltu,7.85E-06
gro,zwe,ltu,0.000155282
osd,zwe,ltu,3.88E-05
pdr,xec,ltu,1.94E-05
wht,xec,ltu,4.95E-06
gro,xec,ltu,0.000255901
osd,xec,ltu,6.67E-05
pdr,bwa,ltu,2.14E-11
wht,bwa,ltu,1.33E-09
gro,bwa,ltu,2.35E-08
osd,bwa,ltu,1.90E-10
pdr,swz,ltu,4.18E-10
wht,swz,ltu,1.88E-09
gro,swz,ltu,1.25E-07
osd,swz,ltu,4.86E-11
pdr,nam,ltu,8.83E-11
wht,nam,ltu,7.07E-09
gro,nam,ltu,1.50E-07
osd,nam,ltu,1.79E-10
pdr,zaf,ltu,4.50E-08
wht,zaf,ltu,9.61E-06
gro,zaf,ltu,5.20E-06
osd,zaf,ltu,5.72E-05
pdr,xsc,ltu,6.52E-16
wht,xsc,ltu,2.94E-15
gro,xsc,ltu,1.95E-13
osd,xsc,ltu,7.58E-17
pdr,xtw,ltu,5.15E-11
wht,xtw,ltu,4.48E-09
gro,xtw,ltu,1.06E-08
osd,xtw,ltu,3.35E-10
pdr,aus,lux,1.26E-07
wht,aus,lux,3.84E-06
gro,aus,lux,5.67E-06
osd,aus,lux,2.12E-07
pdr,nzl,lux,3.18E-08
wht,nzl,lux,2.16E-06
gro,nzl,lux,6.61E-06
osd,nzl,lux,9.42E-08
pdr,xoc,lux,2.13E-08
wht,xoc,lux,1.45E-06
gro,xoc,lux,4.43E-06
osd,xoc,lux,6.31E-08
pdr,chn,lux,0.000851951
wht,chn,lux,0.00024233
gro,chn,lux,0.000408289
osd,chn,lux,6.77E-05
pdr,hkg,lux,1.65E-07
wht,hkg,lux,4.25E-06
gro,hkg,lux,2.20E-06
osd,hkg,lux,8.78E-08
pdr,jpn,lux,7.05E-08
wht,jpn,lux,5.76E-07
gro,jpn,lux,3.88E-07
osd,jpn,lux,9.69E-08
pdr,kor,lux,1.44E-07
wht,kor,lux,1.35E-06
gro,kor,lux,8.81E-07
osd,kor,lux,1.94E-06
pdr,mng,lux,1.16E-09
wht,mng,lux,1.67E-07
gro,mng,lux,7.61E-08
osd,mng,lux,7.19E-10
pdr,twn,lux,1.98E-07
wht,twn,lux,9.92E-06
gro,twn,lux,4.00E-05
osd,twn,lux,2.01E-05
pdr,xea,lux,1.55E-07
wht,xea,lux,5.16E-06
gro,xea,lux,2.58E-06
